Idade,Genero,Estados,Cargo,Carreira,Faixa salarial,Experiencia,Raça
36,Masculino,São Paulo (SP),Outra opção,Pleno,5000.0,Menos de 1 ano,Parda
34,Masculino,Paraíba (PB),Analista de Dados,Sênior,7000.0,de 3 a 4 anos,Parda
28,Feminino,São Paulo (SP),Analista de Dados,Pleno,10000.0,de 5 a 6 anos,Branca
42,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,Mais de 10 anos,Branca
23,Masculino,Bahia (BA),Cientista de dados,Júnior,5000.0,de 1 a 2 anos,Parda
31,Masculino,São Paulo (SP),Analista de Dados,Júnior,3500.0,de 1 a 2 anos,Parda
21,Feminino,São Paulo (SP),Analista de Dados,Júnior,2500.0,Menos de 1 ano,Amarela
28,Masculino,Minas Gerais (MG),,,,,Branca
31,Masculino,São Paulo (SP),,,,,Branca
29,Feminino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,de 7 a 10 anos,Branca
31,Masculino,Rio Grande do Sul (RS),,,7000.0,de 7 a 10 anos,Parda
32,Masculino,São Paulo (SP),Analista de Dados,Sênior,18000.0,de 5 a 6 anos,Parda
20,Masculino,Rio Grande do Sul (RS),Analista de Dados,Júnior,1500.0,de 1 a 2 anos,Branca
25,Masculino,Minas Gerais (MG),Analista de BI,Júnior,3500.0,de 3 a 4 anos,Branca
40,Masculino,Paraíba (PB),,,14000.0,de 5 a 6 anos,Parda
33,Masculino,São Paulo (SP),,,22500.0,de 3 a 4 anos,Branca
39,Masculino,Pernambuco (PE),,,18000.0,Mais de 10 anos,Parda
31,Masculino,São Paulo (SP),,,,,Preta
27,Masculino,São Paulo (SP),,,,,Parda
35,Feminino,Rio de Janeiro (RJ),,,,,Parda
22,Masculino,Rio Grande do Sul (RS),Analista de Dados,Júnior,1500.0,de 1 a 2 anos,Branca
31,Masculino,Paraná (PR),Analista de Dados,Pleno,3500.0,de 1 a 2 anos,Branca
23,Masculino,São Paulo (SP),Outra opção,Júnior,5000.0,de 1 a 2 anos,Branca
31,Masculino,Ceará (CE),Engenheiro de dados,Sênior,18000.0,de 5 a 6 anos,Parda
20,Masculino,Mato Grosso (MT),Analista de BI,Júnior,3500.0,de 1 a 2 anos,Prefiro não informar
34,Masculino,Paraná (PR),Engenheiro de dados,Pleno,5000.0,de 3 a 4 anos,Branca
47,Masculino,Mato Grosso (MT),,,18000.0,de 7 a 10 anos,Branca
29,Feminino,Rio de Janeiro (RJ),Analista de Dados,Júnior,1500.0,Menos de 1 ano,Branca
20,Masculino,Rio de Janeiro (RJ),Cientista de dados,Júnior,1000.0,Menos de 1 ano,Branca
32,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 7 a 10 anos,Branca
37,Feminino,São Paulo (SP),Analista de Dados,Júnior,10000.0,de 1 a 2 anos,Branca
48,Masculino,Ceará (CE),,,18000.0,Mais de 10 anos,Preta
28,Masculino,Rio de Janeiro (RJ),Analista de BI,Sênior,5000.0,de 3 a 4 anos,Branca
31,Masculino,Rio de Janeiro (RJ),Cientista de dados,Sênior,14000.0,de 5 a 6 anos,Branca
29,Masculino,Paraná (PR),Cientista de dados,Sênior,18000.0,de 5 a 6 anos,Branca
27,Feminino,Ceará (CE),Analista de Dados,Júnior,7000.0,de 1 a 2 anos,Branca
23,Masculino,Mato Grosso do Sul (MS),,,3500.0,Menos de 1 ano,Parda
28,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Preta
25,Masculino,São Paulo (SP),Engenheiro de dados,Júnior,5000.0,de 3 a 4 anos,Branca
50,Masculino,Goiás (GO),,,7000.0,Menos de 1 ano,Branca
37,Feminino,Rio Grande do Sul (RS),,,,,Branca
30,Feminino,Santa Catarina (SC),Engenheiro de dados,Sênior,14000.0,Mais de 10 anos,Branca
30,Feminino,São Paulo (SP),,,14000.0,de 4 a 6 anos,Parda
28,Masculino,Rio de Janeiro (RJ),,,3500.0,de 3 a 4 anos,Branca
25,Masculino,São Paulo (SP),Engenheiro de dados,Júnior,10000.0,de 1 a 2 anos,Branca
34,Masculino,Sergipe (SE),Cientista de dados,Pleno,10000.0,de 1 a 2 anos,Parda
59,Masculino,,,,,,Branca
44,Masculino,Paraná (PR),Outra opção,Júnior,1500.0,Menos de 1 ano,Parda
30,Masculino,Piauí (PI),Outra opção,Pleno,1500.0,Não tenho experiência na área de dados,Branca
23,Masculino,Santa Catarina (SC),Analista de Dados,Júnior,3500.0,Menos de 1 ano,Parda
26,Masculino,São Paulo (SP),Cientista de dados,Júnior,5000.0,de 1 a 2 anos,Preta
41,Masculino,São Paulo (SP),,,,,Preta
42,Masculino,São Paulo (SP),,,35000.0,de 1 a 2 anos,Branca
27,Feminino,Amazonas (AM),Analista de BI,Pleno,3500.0,de 1 a 2 anos,Parda
30,Feminino,Rio de Janeiro (RJ),,,10000.0,Mais de 10 anos,Branca
32,Masculino,Paraná (PR),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Parda
28,Masculino,Minas Gerais (MG),,,18000.0,de 4 a 6 anos,Branca
36,Masculino,Distrito Federal (DF),Outra opção,Sênior,7000.0,de 7 a 10 anos,Parda
34,Masculino,Paraná (PR),Analista de BI,Pleno,3500.0,de 3 a 4 anos,Branca
35,Masculino,Bahia (BA),,,14000.0,de 3 a 4 anos,Branca
28,Masculino,,Engenheiro de dados,Pleno,10000.0,de 4 a 6 anos,Branca
27,Feminino,São Paulo (SP),Analista de Dados,Júnior,5000.0,de 1 a 2 anos,Parda
19,Masculino,Rio Grande do Sul (RS),,,,,Branca
31,Feminino,São Paulo (SP),Outra opção,Sênior,10000.0,de 7 a 10 anos,Branca
23,Masculino,Minas Gerais (MG),Cientista de dados,Júnior,5000.0,de 1 a 2 anos,Branca
24,Masculino,Paraná (PR),Analista de BI,Pleno,2500.0,de 1 a 2 anos,Branca
25,Outro,Minas Gerais (MG),Cientista de dados,Pleno,7000.0,de 3 a 4 anos,Branca
28,Masculino,Paraná (PR),,,1500.0,de 1 a 2 anos,Parda
24,Masculino,São Paulo (SP),Analista de BI,Pleno,7000.0,de 3 a 4 anos,Branca
32,Masculino,São Paulo (SP),,,,,Branca
38,Masculino,São Paulo (SP),,,14000.0,de 4 a 6 anos,Amarela
27,Feminino,Ceará (CE),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Parda
28,Masculino,Rio de Janeiro (RJ),Cientista de dados,Sênior,14000.0,de 3 a 4 anos,Branca
32,Masculino,Paraná (PR),Engenheiro de dados,Sênior,22500.0,de 7 a 10 anos,Branca
29,Masculino,Mato Grosso do Sul (MS),,,10000.0,de 4 a 6 anos,Branca
34,Masculino,Rio Grande do Sul (RS),Analista de BI,Sênior,7000.0,de 3 a 4 anos,Branca
30,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,14000.0,de 3 a 4 anos,Parda
47,Feminino,Ceará (CE),,,14000.0,Mais de 10 anos,Parda
28,Masculino,Paraná (PR),Engenheiro de dados,Sênior,22500.0,de 4 a 6 anos,Branca
27,Masculino,Santa Catarina (SC),Analista de BI,Sênior,10000.0,de 3 a 4 anos,Branca
40,Masculino,São Paulo (SP),Outra opção,Sênior,14000.0,de 5 a 6 anos,Branca
35,Masculino,Rio de Janeiro (RJ),,,,,Branca
28,Masculino,São Paulo (SP),Analista de BI,Júnior,2500.0,Menos de 1 ano,Branca
24,Masculino,Rio Grande do Norte (RN),Analista de BI,Pleno,3500.0,de 1 a 2 anos,Parda
29,Masculino,São Paulo (SP),Outra opção,Sênior,14000.0,Mais de 10 anos,Branca
27,Masculino,Minas Gerais (MG),,,10000.0,de 4 a 6 anos,Branca
40,Feminino,Rio Grande do Sul (RS),,,7000.0,Menos de 1 ano,Branca
28,Masculino,Ceará (CE),Outra opção,Júnior,3500.0,Menos de 1 ano,Branca
26,Masculino,São Paulo (SP),Analista de Dados,Pleno,14000.0,de 3 a 4 anos,Branca
29,Feminino,São Paulo (SP),,,7000.0,de 5 a 6 anos,Branca
26,Masculino,Paraná (PR),Analista de Dados,Pleno,5000.0,de 1 a 2 anos,Branca
33,Masculino,Minas Gerais (MG),Engenheiro de dados,Pleno,10000.0,de 1 a 2 anos,Parda
31,Feminino,Rio Grande do Sul (RS),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca
28,Masculino,São Paulo (SP),,,,,Parda
25,Masculino,Rio de Janeiro (RJ),Analista de BI,Pleno,3500.0,Menos de 1 ano,Branca
28,Masculino,Pernambuco (PE),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca
28,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,de 1 a 2 anos,Branca
32,Masculino,Minas Gerais (MG),,,10000.0,de 3 a 4 anos,Branca
30,Masculino,Distrito Federal (DF),,,14000.0,Mais de 10 anos,Parda
22,Masculino,São Paulo (SP),Analista de Dados,Júnior,1500.0,Menos de 1 ano,Branca
25,Masculino,Santa Catarina (SC),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Branca
30,Masculino,Pernambuco (PE),Cientista de dados,Sênior,7000.0,de 5 a 6 anos,Parda
30,Masculino,Minas Gerais (MG),Analista de BI,Júnior,1500.0,de 3 a 4 anos,Parda
22,Masculino,Amazonas (AM),Analista de Dados,Pleno,7000.0,de 4 a 6 anos,Branca
36,Masculino,São Paulo (SP),,,18000.0,de 7 a 10 anos,Parda
32,Masculino,Minas Gerais (MG),,,22500.0,de 7 a 10 anos,Branca
51,Masculino,São Paulo (SP),,,27500.0,Mais de 10 anos,Branca
28,Feminino,Goiás (GO),,,,,Parda
42,Masculino,São Paulo (SP),,,22500.0,Mais de 10 anos,Branca
30,Feminino,São Paulo (SP),Analista de Dados,Pleno,5000.0,de 1 a 2 anos,Branca
20,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,7000.0,de 3 a 4 anos,Branca
37,Masculino,Rio de Janeiro (RJ),,,22500.0,Mais de 10 anos,Branca
31,Masculino,Piauí (PI),Outra opção,Pleno,10000.0,de 3 a 4 anos,Parda
28,Masculino,Ceará (CE),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Preta
30,Feminino,São Paulo (SP),Analista de BI,Pleno,7000.0,de 3 a 4 anos,Parda
25,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,22500.0,de 4 a 6 anos,Branca
42,Feminino,São Paulo (SP),,,,,Amarela
29,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Pleno,7000.0,de 5 a 6 anos,Branca
23,Feminino,Rio Grande do Sul (RS),,,2500.0,Menos de 1 ano,Branca
35,Masculino,,Cientista de dados,Sênior,22500.0,Mais de 10 anos,Branca
28,Masculino,São Paulo (SP),Analista de BI,Júnior,5000.0,de 1 a 2 anos,Branca
25,Masculino,Paraná (PR),Cientista de dados,Júnior,2500.0,de 1 a 2 anos,Branca
28,Masculino,Distrito Federal (DF),,,,,Amarela
38,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 5 a 6 anos,Branca
32,Masculino,Minas Gerais (MG),,,14000.0,de 4 a 6 anos,Branca
38,Feminino,São Paulo (SP),,,,,Branca
38,Masculino,,,,10000.0,de 7 a 10 anos,Branca
58,Masculino,São Paulo (SP),Outra opção,Júnior,5000.0,Menos de 1 ano,Branca
35,Masculino,Goiás (GO),Engenheiro de dados,Sênior,18000.0,de 5 a 6 anos,Preta
40,Masculino,São Paulo (SP),,,3500.0,Não tenho experiência na área de dados,Preta
38,Masculino,São Paulo (SP),Outra opção,Pleno,1000.0,de 1 a 2 anos,Branca
36,Feminino,São Paulo (SP),Outra opção,Júnior,1500.0,Menos de 1 ano,Branca
30,Masculino,Paraná (PR),Analista de Dados,Sênior,18000.0,de 3 a 4 anos,Branca
27,Masculino,São Paulo (SP),,,18000.0,de 7 a 10 anos,Branca
22,Feminino,Mato Grosso (MT),,,,,Preta
30,Feminino,Minas Gerais (MG),Engenheiro de dados,Sênior,14000.0,de 7 a 10 anos,Parda
29,Feminino,Rio de Janeiro (RJ),,,,,Parda
30,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,10000.0,de 1 a 2 anos,Branca
22,Masculino,Minas Gerais (MG),Analista de Dados,Júnior,1500.0,de 1 a 2 anos,Branca
37,Feminino,São Paulo (SP),Analista de BI,Sênior,14000.0,de 4 a 6 anos,Branca
24,Masculino,São Paulo (SP),Analista de BI,Pleno,7000.0,de 1 a 2 anos,Branca
31,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 5 a 6 anos,Amarela
40,Masculino,São Paulo (SP),,,10000.0,de 3 a 4 anos,Branca
28,Masculino,Paraná (PR),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Branca
31,Masculino,São Paulo (SP),Analista de Dados,Sênior,18000.0,de 4 a 6 anos,Branca
29,Masculino,São Paulo (SP),Engenheiro de dados,Júnior,3500.0,de 1 a 2 anos,Branca
30,Feminino,Minas Gerais (MG),Analista de Dados,Júnior,1500.0,Menos de 1 ano,Branca
31,Feminino,,Analista de Dados,Júnior,14000.0,de 1 a 2 anos,Parda
27,Masculino,São Paulo (SP),,,14000.0,de 3 a 4 anos,Branca
33,Masculino,Minas Gerais (MG),Analista de BI,Júnior,3500.0,de 1 a 2 anos,Parda
35,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Branca
23,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,de 1 a 2 anos,Branca
49,Masculino,Rio Grande do Sul (RS),,,,,Branca
41,Feminino,Distrito Federal (DF),,,18000.0,de 4 a 6 anos,Branca
34,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Parda
30,Masculino,Minas Gerais (MG),Analista de Dados,Pleno,5000.0,de 5 a 6 anos,Branca
36,Masculino,Paraíba (PB),Cientista de dados,Pleno,10000.0,de 7 a 10 anos,Parda
45,Masculino,Minas Gerais (MG),,,,,Parda
33,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 5 a 6 anos,Branca
35,Masculino,Paraná (PR),Analista de Dados,Sênior,5000.0,Mais de 10 anos,Branca
23,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Branca
22,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,3500.0,de 3 a 4 anos,Branca
42,Feminino,Rio de Janeiro (RJ),,,18000.0,Mais de 10 anos,Branca
28,Feminino,São Paulo (SP),Outra opção,Pleno,3500.0,de 1 a 2 anos,Branca
46,Masculino,São Paulo (SP),,,35000.0,Mais de 10 anos,Amarela
25,Masculino,São Paulo (SP),Analista de Dados,Pleno,10000.0,de 4 a 6 anos,Parda
29,Feminino,Rio Grande do Sul (RS),Analista de Dados,Júnior,2500.0,de 1 a 2 anos,Branca
41,Masculino,São Paulo (SP),,,,,Branca
27,Feminino,Rio Grande do Sul (RS),Outra opção,Pleno,14000.0,de 1 a 2 anos,Branca
23,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,5000.0,de 3 a 4 anos,Parda
46,Masculino,São Paulo (SP),Outra opção,Sênior,14000.0,Mais de 10 anos,Branca
41,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,22500.0,de 7 a 10 anos,Parda
39,Masculino,Distrito Federal (DF),Engenheiro de dados,Júnior,7000.0,Menos de 1 ano,Branca
27,Masculino,Espírito Santo (ES),Outra opção,Pleno,10000.0,Não tenho experiência na área de dados,Branca
23,Masculino,São Paulo (SP),Analista de BI,Júnior,1500.0,Menos de 1 ano,Branca
26,Masculino,Minas Gerais (MG),Analista de BI,Pleno,3500.0,de 1 a 2 anos,Branca
47,Masculino,Rio de Janeiro (RJ),,,35000.0,Mais de 10 anos,Parda
25,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 3 a 4 anos,Branca
28,Masculino,Santa Catarina (SC),Analista de BI,Júnior,5000.0,de 1 a 2 anos,Branca
39,Masculino,São Paulo (SP),,,,,Branca
41,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,27500.0,Mais de 10 anos,Branca
53,Masculino,Minas Gerais (MG),Analista de BI,Sênior,14000.0,Mais de 10 anos,Branca
36,Masculino,São Paulo (SP),,,22500.0,Não tenho experiência na área de dados,Amarela
22,Masculino,Pernambuco (PE),Analista de BI,Pleno,5000.0,de 1 a 2 anos,Parda
27,Feminino,Santa Catarina (SC),Outra opção,Júnior,5000.0,Não tenho experiência na área de dados,Branca
30,Feminino,Distrito Federal (DF),Outra opção,Sênior,14000.0,de 1 a 2 anos,Branca
36,Feminino,Rio de Janeiro (RJ),Analista de Dados,Pleno,2500.0,de 1 a 2 anos,Preta
27,Feminino,Rio de Janeiro (RJ),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca
44,Masculino,Paraná (PR),,,,,Branca
23,Feminino,Paraná (PR),Analista de BI,Júnior,3500.0,de 1 a 2 anos,Branca
37,Masculino,Minas Gerais (MG),,,,,Branca
30,Masculino,Maranhão (MA),Analista de Dados,Sênior,7000.0,de 3 a 4 anos,Branca
23,Masculino,Rio Grande do Sul (RS),Analista de BI,Júnior,2500.0,de 1 a 2 anos,Branca
37,Masculino,Rio Grande do Sul (RS),Outra opção,Sênior,14000.0,de 1 a 2 anos,Branca
33,Feminino,São Paulo (SP),,,18000.0,Mais de 10 anos,Parda
59,Masculino,Rio de Janeiro (RJ),Outra opção,Sênior,22500.0,Não tenho experiência na área de dados,Branca
26,Feminino,Bahia (BA),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca
27,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 5 a 6 anos,Branca
26,Masculino,São Paulo (SP),Analista de Dados,Sênior,7000.0,de 1 a 2 anos,Parda
37,Masculino,Santa Catarina (SC),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Branca
37,Masculino,Minas Gerais (MG),,,18000.0,Mais de 10 anos,Branca
26,Masculino,Mato Grosso (MT),Analista de BI,Sênior,5000.0,de 3 a 4 anos,Branca
29,Masculino,Paraná (PR),Cientista de dados,Pleno,10000.0,de 1 a 2 anos,Amarela
31,Masculino,Minas Gerais (MG),Analista de BI,Sênior,3500.0,de 1 a 2 anos,Branca
27,Feminino,Rio de Janeiro (RJ),Outra opção,Júnior,2500.0,Menos de 1 ano,Parda
42,Masculino,Espírito Santo (ES),Outra opção,Sênior,5000.0,Não tenho experiência na área de dados,Parda
30,Masculino,São Paulo (SP),Cientista de dados,Pleno,7000.0,de 3 a 4 anos,Branca
50,Masculino,São Paulo (SP),,,40000.0,de 3 a 4 anos,Branca
21,Masculino,São Paulo (SP),,,,,Parda
26,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca
36,Feminino,São Paulo (SP),Analista de BI,Júnior,5000.0,de 3 a 4 anos,Parda
28,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Preta
43,Feminino,Minas Gerais (MG),Analista de BI,Pleno,10000.0,de 7 a 10 anos,Parda
31,Feminino,,Engenheiro de dados,Sênior,22500.0,de 4 a 6 anos,Branca
27,Feminino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Branca
33,Masculino,São Paulo (SP),Outra opção,Júnior,3500.0,de 1 a 2 anos,Branca
31,Masculino,Pernambuco (PE),,,,,Branca
28,Feminino,,,,,,Branca
26,Masculino,Paraná (PR),,,10000.0,de 3 a 4 anos,Branca
30,Feminino,Rio Grande do Norte (RN),,,,,Branca
30,Masculino,São Paulo (SP),Analista de BI,Júnior,7000.0,Menos de 1 ano,Branca
31,Feminino,Minas Gerais (MG),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Parda
32,Masculino,Ceará (CE),Cientista de dados,Pleno,7000.0,de 1 a 2 anos,Parda
30,Masculino,Pernambuco (PE),Analista de Dados,Pleno,5000.0,de 1 a 2 anos,Branca
42,Masculino,São Paulo (SP),Analista de Dados,Júnior,5000.0,Menos de 1 ano,Preta
35,Masculino,São Paulo (SP),Cientista de dados,Júnior,7000.0,de 1 a 2 anos,Branca
32,Masculino,Bahia (BA),,,10000.0,de 1 a 2 anos,Parda
29,Feminino,Minas Gerais (MG),,,,,Branca
41,Masculino,Distrito Federal (DF),,,22500.0,Mais de 10 anos,Branca
44,Masculino,Bahia (BA),Analista de Dados,Júnior,3500.0,de 1 a 2 anos,Branca
23,Feminino,Paraná (PR),Cientista de dados,Júnior,2500.0,Menos de 1 ano,Branca
29,Masculino,Minas Gerais (MG),,,35000.0,de 4 a 6 anos,Branca
21,Masculino,São Paulo (SP),Cientista de dados,Júnior,1500.0,de 1 a 2 anos,Branca
27,Masculino,Minas Gerais (MG),Analista de Dados,Júnior,3500.0,de 1 a 2 anos,Parda
29,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 7 a 10 anos,Branca
29,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Pleno,10000.0,de 1 a 2 anos,Parda
25,Masculino,Pará (PA),Analista de Dados,Júnior,5000.0,de 1 a 2 anos,Parda
30,Masculino,São Paulo (SP),Cientista de dados,Sênior,18000.0,de 4 a 6 anos,Parda
34,Masculino,São Paulo (SP),,,18000.0,de 7 a 10 anos,Parda
34,Masculino,São Paulo (SP),,,18000.0,Mais de 10 anos,Branca
70,Masculino,Distrito Federal (DF),Cientista de dados,Pleno,10000.0,Mais de 10 anos,Branca
25,Feminino,Maranhão (MA),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Branca
34,Feminino,Rio Grande do Sul (RS),Outra opção,Júnior,5000.0,Não tenho experiência na área de dados,Branca
28,Feminino,Amazonas (AM),,,,,Branca
35,Masculino,Rio Grande do Sul (RS),,,5000.0,de 3 a 4 anos,Branca
31,Masculino,Santa Catarina (SC),Outra opção,Júnior,1500.0,de 1 a 2 anos,Branca
27,Masculino,São Paulo (SP),Analista de BI,Júnior,5000.0,de 1 a 2 anos,Branca
28,Masculino,Ceará (CE),Analista de BI,Pleno,7000.0,de 3 a 4 anos,Branca
30,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Branca
38,Feminino,São Paulo (SP),Analista de BI,Júnior,5000.0,Menos de 1 ano,Parda
30,Masculino,Paraná (PR),Cientista de dados,Sênior,10000.0,de 5 a 6 anos,Branca
22,Masculino,Pará (PA),Outra opção,Júnior,1000.0,Não tenho experiência na área de dados,Preta
33,Feminino,Minas Gerais (MG),Analista de Dados,Sênior,7000.0,de 3 a 4 anos,Branca
27,Masculino,Espírito Santo (ES),,,14000.0,de 7 a 10 anos,Branca
38,Masculino,São Paulo (SP),Analista de Dados,Júnior,5000.0,Menos de 1 ano,Branca
47,Masculino,São Paulo (SP),Outra opção,Sênior,2500.0,Mais de 10 anos,Parda
43,Masculino,São Paulo (SP),,,27500.0,de 1 a 2 anos,Parda
24,Masculino,Santa Catarina (SC),Cientista de dados,Júnior,10000.0,Menos de 1 ano,Branca
27,Masculino,São Paulo (SP),Analista de Dados,Júnior,3500.0,de 3 a 4 anos,Amarela
19,Masculino,São Paulo (SP),,,,,Parda
35,Feminino,Rio de Janeiro (RJ),Outra opção,Sênior,10000.0,de 3 a 4 anos,Parda
40,Masculino,Santa Catarina (SC),,,35000.0,Mais de 10 anos,Branca
35,Masculino,Espírito Santo (ES),Outra opção,Júnior,5000.0,Não tenho experiência na área de dados,Parda
36,Masculino,São Paulo (SP),Outra opção,Sênior,14000.0,Mais de 10 anos,Branca
34,Masculino,São Paulo (SP),,,18000.0,Mais de 10 anos,Branca
25,Feminino,Amazonas (AM),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Parda
31,Masculino,Paraná (PR),Engenheiro de dados,Pleno,3500.0,de 7 a 10 anos,Branca
19,Masculino,São Paulo (SP),Analista de BI,Júnior,1500.0,de 1 a 2 anos,Branca
33,Masculino,Santa Catarina (SC),,,18000.0,de 7 a 10 anos,Parda
32,Masculino,Santa Catarina (SC),Analista de Dados,Pleno,3500.0,de 3 a 4 anos,Branca
40,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Parda
28,Masculino,Rio de Janeiro (RJ),Analista de Dados,Júnior,1500.0,de 1 a 2 anos,Branca
34,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Parda
37,Masculino,Minas Gerais (MG),,,18000.0,Mais de 10 anos,Branca
48,Masculino,Rio de Janeiro (RJ),,,18000.0,Mais de 10 anos,Parda
29,Masculino,Minas Gerais (MG),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Parda
24,Masculino,Ceará (CE),Analista de BI,Júnior,3500.0,de 1 a 2 anos,Branca
31,Feminino,São Paulo (SP),,,27500.0,de 5 a 6 anos,Branca
37,Masculino,São Paulo (SP),Outra opção,Sênior,40000.0,Não tenho experiência na área de dados,Branca
44,Masculino,Bahia (BA),Outra opção,Sênior,40000.0,Mais de 10 anos,Branca
43,Masculino,Mato Grosso do Sul (MS),Cientista de dados,Sênior,22500.0,de 7 a 10 anos,Branca
36,Masculino,São Paulo (SP),,,18000.0,Mais de 10 anos,Parda
34,Masculino,São Paulo (SP),Analista de Dados,Pleno,14000.0,de 4 a 6 anos,Branca
42,Masculino,Pará (PA),,,,,Parda
35,Masculino,São Paulo (SP),,,,,Branca
35,Masculino,São Paulo (SP),,,,,Preta
37,Masculino,São Paulo (SP),Cientista de dados,Júnior,10000.0,Menos de 1 ano,Branca
28,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca
31,Masculino,Rio Grande do Sul (RS),Analista de BI,Sênior,3500.0,de 3 a 4 anos,Branca
28,Masculino,Espírito Santo (ES),Analista de BI,Júnior,1500.0,de 1 a 2 anos,Branca
27,Feminino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Branca
25,Masculino,São Paulo (SP),,,,,Branca
30,Masculino,São Paulo (SP),Cientista de dados,Pleno,14000.0,de 4 a 6 anos,Branca
50,Masculino,Goiás (GO),Outra opção,Sênior,22500.0,Não tenho experiência na área de dados,Branca
30,Masculino,Minas Gerais (MG),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Parda
42,Feminino,Ceará (CE),Analista de BI,Sênior,5000.0,Mais de 10 anos,Branca
